"dia","time_casa","gols_casa","time_fora","gols_fora","ano","r_timecasa","r_timefora"
"2013-09-14","cruzeiro",1,"atletico-pr",0,"Y",,
"2013-09-14","fluminense",2,"portuguesa",1,"Y",,
"2013-09-15","coritiba",2,"bahia",2,"Y",,
"2013-09-15","vasco",0,"sao-paulo",2,"Y",,
"2013-09-15","ponte-preta",1,"flamengo",1,"Y",,
"2013-09-15","criciuma",0,"internacional",1,"Y",,
"2013-09-15","corinthians",1,"goias",2,"Y",,
"2013-09-15","vitoria",2,"nautico",1,"Y",,
"2013-09-15","gremio",0,"atletico-mg",1,"Y",,
"2013-09-15","santos",1,"botafogo",2,"Y",,
"2013-09-18","vasco",1,"vitoria",2,"Y",,
"2013-09-18","gremio",1,"santos",1,"Y",,
"2013-09-18","criciuma",1,"fluminense",2,"Y",,
"2013-09-18","coritiba",2,"goias",2,"Y",,
"2013-09-18","sao-paulo",1,"atletico-mg",0,"Y",,
"2013-09-18","cruzeiro",3,"botafogo",0,"Y",,
"2013-09-18","ponte-preta",2,"corinthians",0,"Y",,
"2013-09-19","flamengo",2,"atletico-pr",4,"Y",,
"2013-09-19","bahia",2,"internacional",0,"Y",,
"2013-09-19","portuguesa",3,"nautico",0,"Y",,
"2013-09-21","fluminense",1,"coritiba",1,"Y",,
"2013-09-21","vitoria",0,"gremio",0,"Y",,
"2013-09-22","botafogo",1,"bahia",2,"Y",,
"2013-09-22","nautico",0,"flamengo",0,"Y",,
"2013-09-22","internacional",0,"portuguesa",1,"Y",,
"2013-09-22","goias",1,"sao-paulo",0,"Y",,
"2013-09-22","corinthians",0,"cruzeiro",0,"Y",,
"2013-09-22","atletico-mg",2,"vasco",1,"Y",,
"2013-09-22","santos",2,"criciuma",1,"Y",,
"2013-09-22","atletico-pr",1,"ponte-preta",0,"Y",,
"2013-09-25","santos",1,"nautico",1,"Y",,
"2013-09-25","criciuma",1,"atletico-mg",1,"Y",,
"2013-09-28","goias",1,"fluminense",2,"Y",,
"2013-09-28","nautico",3,"coritiba",0,"Y",,
"2013-09-28","botafogo",0,"ponte-preta",1,"Y",,
"2013-09-29","flamengo",4,"criciuma",1,"Y",,
"2013-09-29","portuguesa",4,"corinthians",0,"Y",,
"2013-09-29","bahia",0,"vasco",0,"Y",,
"2013-09-29","sao-paulo",0,"gremio",1,"Y",,
"2013-09-29","internacional",1,"cruzeiro",2,"Y",,
"2013-09-29","atletico-mg",3,"santos",1,"Y",,
"2013-09-29","atletico-pr",3,"vitoria",5,"Y",,
"2013-10-01","ponte-preta",1,"nautico",2,"Y",,
"2013-10-02","gremio",1,"atletico-pr",0,"Y",,
"2013-10-02","cruzeiro",4,"portuguesa",0,"Y",,
"2013-10-02","fluminense",1,"botafogo",1,"Y",,
"2013-10-02","vitoria",2,"goias",1,"Y",,
"2013-10-02","santos",3,"sao-paulo",0,"Y",,
"2013-10-02","corinthians",2,"bahia",0,"Y",,
"2013-10-02","coritiba",0,"flamengo",2,"Y",,
"2013-10-03","atletico-mg",4,"ponte-preta",0,"Y",,
"2013-10-03","vasco",3,"internacional",1,"Y",,
"2013-10-05","botafogo",0,"gremio",1,"Y",,
"2013-10-05","sao-paulo",3,"vitoria",2,"Y",,
"2013-10-06","atletico-pr",2,"coritiba",1,"Y",,
"2013-10-06","internacional",1,"fluminense",0,"Y",,
"2013-10-06","nautico",1,"cruzeiro",4,"Y",,
"2013-10-06","atletico-mg",0,"corinthians",0,"Y",,
"2013-10-06","flamengo",1,"vasco",1,"Y",,
"2013-10-06","bahia",1,"ponte-preta",1,"Y",,
"2013-10-06","goias",1,"criciuma",1,"Y",,
"2013-10-06","portuguesa",3,"santos",0,"Y",,
"2013-10-09","coritiba",1,"santos",0,"Y",,
"2013-10-09","gremio",1,"criciuma",2,"Y",,
"2013-10-09","bahia",2,"vitoria",0,"Y",,
"2013-10-09","ponte-preta",2,"atletico-mg",0,"Y",,
"2013-10-09","nautico",1,"botafogo",3,"Y",,
"2013-10-09","cruzeiro",0,"sao-paulo",2,"Y",,
"2013-10-09","vasco",1,"fluminense",0,"Y",,
"2013-10-09","corinthians",0,"atletico-pr",0,"Y",,
"2013-10-10","portuguesa",1,"goias",2,"Y",,
"2013-10-10","flamengo",2,"internacional",1,"Y",,
"2013-10-12","fluminense",1,"gremio",1,"Y",,
"2013-10-12","vitoria",2,"coritiba",1,"Y",,
"2013-10-12","santos",2,"ponte-preta",1,"Y",,
"2013-10-13","internacional",4,"nautico",1,"Y",,
"2013-10-13","sao-paulo",0,"corinthians",0,"Y",,
"2013-10-13","criciuma",3,"vasco",2,"Y",,
"2013-10-13","atletico-mg",1,"cruzeiro",0,"Y",,
"2013-10-13","botafogo",2,"flamengo",1,"Y",,
"2013-10-13","goias",3,"bahia",1,"Y",,
"2013-10-13","atletico-pr",1,"portuguesa",0,"Y",,
"2013-10-16","santos",0,"internacional",0,"Y",,
"2013-10-16","cruzeiro",1,"fluminense",0,"Y",,
"2013-10-16","criciuma",1,"portuguesa",3,"Y",,
"2013-10-16","ponte-preta",1,"coritiba",0,"Y",,
"2013-10-16","sao-paulo",3,"nautico",0,"Y",,
"2013-10-16","atletico-pr",1,"atletico-mg",0,"Y",,
"2013-10-16","gremio",1,"corinthians",0,"Y",,
"2013-10-16","flamengo",2,"bahia",1,"Y",,
"2013-10-17","vasco",0,"goias",2,"Y",,
"2013-10-17","vitoria",1,"botafogo",0,"Y",,
"2013-10-19","fluminense",1,"ponte-preta",1,"Y",,
"2013-10-19","nautico",1,"santos",5,"Y",,
"2013-10-19","corinthians",1,"criciuma",0,"Y",,
"2013-10-20","bahia",0,"sao-paulo",1,"Y",,
"2013-10-20","atletico-mg",1,"flamengo",0,"Y",,
"2013-10-20","goias",3,"atletico-pr",0,"Y",,
"2013-10-20","internacional",2,"gremio",2,"Y",,
"2013-10-20","botafogo",2,"vasco",2,"Y",,
"2013-10-20","coritiba",2,"cruzeiro",1,"Y",,
"2013-10-20","portuguesa",1,"vitoria",1,"Y",,
"2013-10-26","cruzeiro",5,"criciuma",3,"Y",,
"2013-10-26","botafogo",1,"atletico-mg",0,"Y",,
"2013-10-27","corinthians",1,"santos",1,"Y",,
"2013-10-27","bahia",1,"atletico-pr",1,"Y",,
"2013-10-27","internacional",2,"sao-paulo",3,"Y",,
"2013-10-27","portuguesa",0,"flamengo",0,"Y",,
"2013-10-27","ponte-preta",2,"vasco",1,"Y",,
"2013-10-27","coritiba",4,"gremio",0,"Y",,
"2013-10-27","nautico",0,"goias",2,"Y",,
"2013-10-27","fluminense",2,"vitoria",3,"Y",,
"2013-11-02","vasco",2,"coritiba",1,"Y",,
"2013-11-02","sao-paulo",2,"portuguesa",1,"Y",,
"2013-11-02","atletico-mg",5,"nautico",0,"Y",,
"2013-11-03","vitoria",1,"corinthians",1,"Y",,
"2013-11-03","gremio",0,"bahia",0,"Y",,
"2013-11-03","goias",1,"botafogo",0,"Y",,
"2013-11-03","santos",0,"cruzeiro",1,"Y",,
"2013-11-03","flamengo",1,"fluminense",0,"Y",,
"2013-11-03","atletico-pr",1,"internacional",0,"Y",,
"2013-11-03","criciuma",1,"ponte-preta",1,"Y",,
"2013-11-09","portuguesa",0,"coritiba",0,"Y",,
"2013-11-09","bahia",0,"atletico-mg",0,"Y",,
"2013-11-09","flamengo",1,"goias",1,"Y",,
"2013-11-10","atletico-pr",3,"sao-paulo",0,"Y",,
"2013-11-10","cruzeiro",3,"gremio",0,"Y",,
"2013-11-10","internacional",2,"botafogo",1,"Y",,
"2013-11-10","ponte-preta",0,"vitoria",3,"Y",,
"2013-11-10","vasco",2,"santos",2,"Y",,
"2013-11-10","nautico",0,"criciuma",1,"Y",,
"2013-11-10","corinthians",1,"fluminense",0,"Y",,
"2013-11-13","goias",2,"ponte-preta",0,"Y",,
"2013-11-13","gremio",1,"vasco",0,"Y",,
"2013-11-13","botafogo",0,"portuguesa",0,"Y",,
"2013-11-13","criciuma",2,"atletico-pr",1,"Y",,
"2013-11-13","coritiba",0,"corinthians",1,"Y",,
"2013-11-13","vitoria",1,"cruzeiro",3,"Y",,
"2013-11-13","sao-paulo",2,"flamengo",0,"Y",,
"2013-11-14","santos",3,"bahia",0,"Y",,
"2013-11-14","fluminense",2,"nautico",0,"Y",,
"2013-11-14","atletico-mg",2,"internacional",1,"Y",,
"2013-11-16","botafogo",4,"atletico-pr",0,"Y",,
"2013-11-16","coritiba",1,"criciuma",2,"Y",,
"2013-11-17","fluminense",2,"sao-paulo",1,"Y",,
"2013-11-17","cruzeiro",2,"ponte-preta",2,"Y",,
"2013-11-17","vitoria",2,"santos",0,"Y",,
"2013-11-17","corinthians",0,"vasco",0,"Y",,
"2013-11-17","gremio",2,"flamengo",1,"Y",,
"2013-11-17","goias",3,"internacional",1,"Y",,
"2013-11-17","portuguesa",2,"atletico-mg",0,"Y",,
"2013-11-17","nautico",0,"bahia",1,"Y",,
"2013-11-23","vasco",2,"cruzeiro",1,"Y",,
"2013-11-23","criciuma",1,"vitoria",1,"Y",,
"2013-11-23","atletico-mg",4,"goias",1,"Y",,
"2013-11-24","ponte-preta",1,"gremio",1,"Y",,
"2013-11-24","flamengo",1,"corinthians",0,"Y",,
"2013-11-24","santos",1,"fluminense",0,"Y",,
"2013-11-24","atletico-pr",6,"nautico",1,"Y",,
"2013-11-24","sao-paulo",1,"botafogo",1,"Y",,
"2013-11-24","internacional",0,"coritiba",0,"Y",,
"2013-11-24","bahia",1,"portuguesa",0,"Y",,
"2013-11-30","fluminense",2,"atletico-mg",2,"Y",,
"2013-11-30","corinthians",0,"internacional",0,"Y",,
"2013-12-01","criciuma",1,"sao-paulo",0,"Y",,
"2013-12-01","cruzeiro",1,"bahia",2,"Y",,
"2013-12-01","vasco",2,"nautico",0,"Y",,
"2013-12-01","coritiba",2,"botafogo",1,"Y",,
"2013-12-01","ponte-preta",0,"portuguesa",2,"Y",,
"2013-12-01","vitoria",4,"flamengo",2,"Y",,
"2013-12-01","gremio",1,"goias",0,"Y",,
"2013-12-01","santos",2,"atletico-pr",1,"Y",,
"2013-12-07","flamengo",1,"cruzeiro",1,"Y",,
"2013-12-07","nautico",1,"corinthians",0,"Y",,
"2013-12-08","internacional",0,"ponte-preta",0,"Y",,
"2013-12-08","sao-paulo",0,"coritiba",1,"Y",,
"2013-12-08","bahia",1,"fluminense",2,"Y",,
"2013-12-08","botafogo",3,"criciuma",0,"Y",,
"2013-12-08","goias",0,"santos",3,"Y",,
"2013-12-08","atletico-mg",2,"vitoria",2,"Y",,
"2013-12-08","atletico-pr",5,"vasco",1,"Y",,
"2013-12-08","portuguesa",0,"gremio",0,"Y",,
"2014-04-19","fluminense",3,"figueirense",0,"Y",,
"2014-04-19","internacional",1,"vitoria",0,"Y",,
"2014-04-19","chapecoense",0,"coritiba",0,"Y",,
"2014-04-20","sao-paulo",3,"botafogo",0,"Y",,
"2014-04-20","bahia",1,"cruzeiro",2,"Y",,
"2014-04-20","atletico-mg",0,"corinthians",0,"Y",,
"2014-04-20","atletico-pr",1,"gremio",0,"Y",,
"2014-04-20","criciuma",1,"palmeiras",2,"Y",,
"2014-04-20","santos",1,"sport",1,"Y",,
"2014-04-20","flamengo",0,"goias",0,"Y",,
"2014-04-26","coritiba",0,"santos",0,"Y",,
"2014-04-26","palmeiras",0,"fluminense",1,"Y",,
"2014-04-27","botafogo",2,"internacional",2,"Y",,
"2014-04-27","vitoria",2,"atletico-pr",2,"Y",,
"2014-04-27","cruzeiro",1,"sao-paulo",1,"Y",,
"2014-04-27","corinthians",2,"flamengo",0,"Y",,
"2014-04-27","sport",2,"chapecoense",1,"Y",,
"2014-04-27","gremio",2,"atletico-mg",1,"Y",,
"2014-04-27","figueirense",0,"bahia",2,"Y",,
"2014-04-27","goias",1,"criciuma",0,"Y",,
"2014-05-03","sao-paulo",2,"coritiba",2,"Y",,
"2014-05-03","atletico-pr",2,"cruzeiro",3,"Y",,
"2014-05-03","santos",0,"gremio",0,"Y",,
"2014-05-03","fluminense",1,"vitoria",2,"Y",,
"2014-05-04","bahia",1,"botafogo",0,"Y",,
"2014-05-04","criciuma",1,"figueirense",0,"Y",,
"2014-05-04","internacional",2,"sport",1,"Y",,
"2014-05-04","flamengo",4,"palmeiras",2,"Y",,
"2014-05-04","atletico-mg",0,"goias",1,"Y",,
"2014-05-04","chapecoense",0,"corinthians",1,"Y",,
"2014-05-10","palmeiras",2,"goias",0,"Y",,
"2014-05-10","internacional",2,"atletico-pr",1,"Y",,
"2014-05-10","botafogo",6,"criciuma",0,"Y",,
"2014-05-11","chapecoense",1,"gremio",2,"Y",,
"2014-05-11","sao-paulo",1,"corinthians",1,"Y",,
"2014-05-11","atletico-mg",2,"cruzeiro",1,"Y",,
"2014-05-11","fluminense",2,"flamengo",0,"Y",,
"2014-05-11","coritiba",0,"sport",1,"Y",,
"2014-05-11","figueirense",0,"santos",2,"Y",,
"2014-05-11","bahia",1,"vitoria",1,"Y",,
"2014-05-14","goias",2,"botafogo",0,"Y",,
"2014-05-17","cruzeiro",3,"coritiba",2,"Y",,
"2014-05-18","flamengo",0,"sao-paulo",2,"Y",,
"2014-05-18","corinthians",0,"figueirense",1,"Y",,
"2014-05-18","gremio",1,"fluminense",0,"Y",,
"2014-05-18","atletico-pr",1,"chapecoense",1,"Y",,
"2014-05-18","santos",1,"atletico-mg",2,"Y",,
"2014-05-18","vitoria",0,"palmeiras",1,"Y",,
"2014-05-18","criciuma",0,"internacional",0,"Y",,
"2014-05-21","flamengo",1,"bahia",1,"Y",,
"2014-05-21","coritiba",1,"internacional",1,"Y",,
"2014-05-21","criciuma",1,"chapecoense",0,"Y",,
"2014-05-21","cruzeiro",2,"sport",0,"Y",,
"2014-05-21","fluminense",5,"sao-paulo",2,"Y",,
"2014-05-21","gremio",2,"botafogo",1,"Y",,
"2014-05-21","corinthians",1,"atletico-pr",1,"Y",,
"2014-05-22","palmeiras",1,"figueirense",0,"Y",,
"2014-05-22","goias",2,"santos",2,"Y",,
"2014-05-22","vitoria",2,"atletico-mg",3,"Y",,
"2014-05-24","bahia",0,"fluminense",1,"Y",,
"2014-05-24","sao-paulo",1,"gremio",0,"Y",,
"2014-05-25","sport",1,"corinthians",4,"Y",,
"2014-05-25","santos",0,"flamengo",0,"Y",,
"2014-05-25","atletico-pr",2,"coritiba",0,"Y",,
"2014-05-25","figueirense",0,"goias",1,"Y",,
"2014-05-25","botafogo",1,"vitoria",1,"Y",,
"2014-05-25","atletico-mg",0,"criciuma",0,"Y",,
"2014-05-25","chapecoense",2,"palmeiras",0,"Y",,
"2014-05-25","internacional",1,"cruzeiro",3,"Y",,
"2014-05-28","sport",0,"gremio",0,"Y",,
"2014-05-28","palmeiras",0,"botafogo",2,"Y",,
"2014-05-28","criciuma",1,"coritiba",0,"Y",,
"2014-05-28","goias",0,"vitoria",0,"Y",,
"2014-05-28","internacional",2,"chapecoense",0,"Y",,
"2014-05-28","corinthians",1,"cruzeiro",0,"Y",,
"2014-05-28","atletico-pr",2,"sao-paulo",2,"Y",,
"2014-05-28","atletico-mg",2,"fluminense",0,"Y",,
"2014-05-29","flamengo",1,"figueirense",1,"Y",,
"2014-05-29","bahia",0,"santos",2,"Y",,
"2014-05-31","coritiba",3,"goias",0,"Y",,
"2014-05-31","sao-paulo",2,"atletico-mg",1,"Y",,
"2014-05-31","vitoria",0,"sport",1,"Y",,
"2014-06-01","cruzeiro",3,"flamengo",0,"Y",,
"2014-06-01","chapecoense",2,"bahia",1,"Y",,
"2014-06-01","gremio",0,"palmeiras",0,"Y",,
"2014-06-01","corinthians",1,"botafogo",1,"Y",,
"2014-06-01","santos",2,"criciuma",0,"Y",,
"2014-06-01","fluminense",1,"internacional",1,"Y",,
"2014-06-01","figueirense",1,"atletico-pr",3,"Y",,
"2014-06-04","sport",1,"bahia",0,"Y",,
"2014-07-16","gremio",0,"goias",0,"Y",,
"2014-07-16","coritiba",0,"figueirense",2,"Y",,
"2014-07-16","sport",1,"botafogo",0,"Y",,
"2014-07-16","flamengo",1,"atletico-pr",2,"Y",,
"2014-07-16","bahia",0,"sao-paulo",2,"Y",,
"2014-07-16","criciuma",3,"fluminense",2,"Y",,
"2014-07-17","santos",2,"palmeiras",0,"Y",,
"2014-07-17","corinthians",2,"internacional",1,"Y",,
"2014-07-17","cruzeiro",3,"vitoria",1,"Y",,
"2014-07-19","sao-paulo",0,"chapecoense",1,"Y",,
"2014-07-19","atletico-mg",1,"bahia",1,"Y",,
"2014-07-19","figueirense",0,"gremio",1,"Y",,
"2014-07-19","botafogo",1,"coritiba",0,"Y",,
"2014-07-20","palmeiras",1,"cruzeiro",2,"Y",,
"2014-07-20","internacional",4,"flamengo",0,"Y",,
"2014-07-20","vitoria",0,"corinthians",0,"Y",,
"2014-07-20","fluminense",1,"santos",0,"Y",,
"2014-07-20","atletico-pr",2,"criciuma",0,"Y",,
"2014-07-20","goias",0,"sport",0,"Y",,
"2014-07-26","criciuma",1,"vitoria",3,"Y",,
"2014-07-26","cruzeiro",5,"figueirense",0,"Y",,
"2014-07-26","santos",3,"chapecoense",0,"Y",,
"2014-07-26","bahia",0,"internacional",1,"Y",,
"2014-07-27","sport",2,"atletico-mg",1,"Y",,
"2014-07-27","corinthians",2,"palmeiras",0,"Y",,
"2014-07-27","atletico-pr",0,"fluminense",3,"Y",,
"2014-07-27","goias",2,"sao-paulo",1,"Y",,
"2014-07-27","flamengo",1,"botafogo",0,"Y",,
"2014-07-27","gremio",2,"coritiba",3,"Y",,
"2014-08-02","botafogo",1,"cruzeiro",1,"Y",,
"2014-08-02","sao-paulo",1,"criciuma",1,"Y",,
"2014-08-02","vitoria",2,"gremio",1,"Y",,
"2014-08-03","palmeiras",1,"bahia",1,"Y",,
"2014-08-03","coritiba",0,"corinthians",0,"Y",,
"2014-08-03","figueirense",3,"sport",0,"Y",,
"2014-08-03","chapecoense",1,"flamengo",0,"Y",,
"2014-08-03","fluminense",2,"goias",0,"Y",,
"2014-08-03","internacional",1,"santos",0,"Y",,
"2014-08-03","atletico-mg",3,"atletico-pr",1,"Y",,
"2014-08-06","chapecoense",1,"atletico-mg",1,"Y",,
"2014-08-09","bahia",1,"goias",0,"Y",,
"2014-08-09","criciuma",0,"cruzeiro",0,"Y",,
"2014-08-09","fluminense",1,"coritiba",1,"Y",,
"2014-08-10","internacional",2,"gremio",0,"Y",,
"2014-08-10","atletico-pr",2,"botafogo",0,"Y",,
"2014-08-10","flamengo",1,"sport",0,"Y",,
"2014-08-10","santos",0,"corinthians",1,"Y",,
"2014-08-10","chapecoense",0,"figueirense",1,"Y",,
"2014-08-10","atletico-mg",2,"palmeiras",1,"Y",,
"2014-08-10","sao-paulo",3,"vitoria",1,"Y",,
"2014-08-16","goias",0,"internacional",1,"Y",,
"2014-08-16","corinthians",1,"bahia",1,"Y",,
"2014-08-17","coritiba",0,"flamengo",1,"Y",,
"2014-08-17","palmeiras",1,"sao-paulo",2,"Y",,
"2014-08-17","cruzeiro",3,"santos",0,"Y",,
"2014-08-17","gremio",2,"criciuma",0,"Y",,
"2014-08-17","vitoria",0,"chapecoense",0,"Y",,
"2014-08-17","botafogo",2,"fluminense",0,"Y",,
"2014-08-17","sport",1,"atletico-pr",1,"Y",,
"2014-08-17","figueirense",2,"atletico-mg",2,"Y",,
"2014-08-20","sport",2,"palmeiras",1,"Y",,
"2014-08-20","santos",2,"atletico-pr",0,"Y",,
"2014-08-20","figueirense",1,"botafogo",0,"Y",,
"2014-08-20","coritiba",2,"vitoria",0,"Y",,
"2014-08-20","bahia",0,"criciuma",0,"Y",,
"2014-08-20","flamengo",2,"atletico-mg",1,"Y",,
"2014-08-20","internacional",0,"sao-paulo",1,"Y",,
"2014-08-20","chapecoense",1,"fluminense",0,"Y",,
"2014-08-21","corinthians",5,"goias",2,"Y",,
"2014-08-21","cruzeiro",1,"gremio",0,"Y",,
"2014-08-23","botafogo",1,"chapecoense",0,"Y",,
"2014-08-23","atletico-mg",1,"internacional",0,"Y",,
"2014-08-23","palmeiras",1,"coritiba",0,"Y",,
"2014-08-24","fluminense",4,"sport",0,"Y",,
"2014-08-24","criciuma",0,"flamengo",2,"Y",,
"2014-08-24","vitoria",0,"figueirense",1,"Y",,
"2014-08-24","gremio",2,"corinthians",1,"Y",,
"2014-08-24","sao-paulo",2,"santos",1,"Y",,
"2014-08-24","atletico-pr",0,"bahia",0,"Y",,
"2014-08-24","goias",0,"cruzeiro",1,"Y",,
"2014-08-30","palmeiras",0,"internacional",1,"Y",,
"2014-08-30","cruzeiro",4,"chapecoense",2,"Y",,
"2014-08-31","sport",2,"criciuma",0,"Y",,
"2014-08-31","botafogo",1,"santos",0,"Y",,
"2014-08-31","corinthians",1,"fluminense",1,"Y",,
"2014-08-31","figueirense",1,"sao-paulo",1,"Y",,
"2014-08-31","coritiba",0,"atletico-mg",0,"Y",,
"2014-08-31","vitoria",1,"flamengo",2,"Y",,
"2014-08-31","gremio",1,"bahia",0,"Y",,
"2014-08-31","goias",3,"atletico-pr",1,"Y",,
"2014-09-06","flamengo",0,"gremio",1,"Y",,
"2014-09-06","santos",3,"vitoria",1,"Y",,
"2014-09-06","chapecoense",0,"goias",0,"Y",,
"2014-09-07","fluminense",3,"cruzeiro",3,"Y",,
"2014-09-07","sao-paulo",2,"sport",0,"Y",,
"2014-09-07","criciuma",0,"corinthians",0,"Y",,
"2014-09-07","atletico-mg",1,"botafogo",0,"Y",,
"2014-09-07","internacional",2,"figueirense",3,"Y",,
"2014-09-07","bahia",0,"coritiba",0,"Y",,
"2014-09-07","atletico-pr",1,"palmeiras",1,"Y",,
"2014-09-10","figueirense",1,"fluminense",1,"Y",,
"2014-09-10","gremio",1,"atletico-pr",0,"Y",,
"2014-09-10","palmeiras",1,"criciuma",0,"Y",,
"2014-09-10","sport",3,"santos",1,"Y",,
"2014-09-10","coritiba",3,"chapecoense",0,"Y",,
"2014-09-10","botafogo",2,"sao-paulo",4,"Y",,
"2014-09-10","goias",1,"flamengo",0,"Y",,
"2014-09-10","vitoria",2,"internacional",0,"Y",,
"2014-09-11","corinthians",1,"atletico-mg",0,"Y",,
"2014-09-11","cruzeiro",2,"bahia",1,"Y",,
"2014-09-13","fluminense",3,"palmeiras",0,"Y",,
"2014-09-13","chapecoense",3,"sport",1,"Y",,
"2014-09-13","santos",2,"coritiba",1,"Y",,
"2014-09-14","flamengo",1,"corinthians",0,"Y",,
"2014-09-14","sao-paulo",2,"cruzeiro",0,"Y",,
"2014-09-14","internacional",2,"botafogo",0,"Y",,
"2014-09-14","bahia",3,"figueirense",0,"Y",,
"2014-09-14","atletico-pr",2,"vitoria",0,"Y",,
"2014-09-14","atletico-mg",0,"gremio",0,"Y",,
"2014-09-14","criciuma",1,"goias",0,"Y",,
"2014-09-17","vitoria",3,"fluminense",1,"Y",,
"2014-09-17","cruzeiro",2,"atletico-pr",0,"Y",,
"2014-09-17","figueirense",1,"criciuma",1,"Y",,
"2014-09-17","sport",0,"internacional",0,"Y",,
"2014-09-17","botafogo",2,"bahia",3,"Y",,
"2014-09-17","palmeiras",2,"flamengo",2,"Y",,
"2014-09-17","coritiba",3,"sao-paulo",1,"Y",,
"2014-09-18","goias",2,"atletico-mg",3,"Y",,
"2014-09-18","corinthians",1,"chapecoense",1,"Y",,
"2014-09-18","gremio",0,"santos",0,"Y",,
"2014-09-20","atletico-pr",0,"internacional",1,"Y",,
"2014-09-20","criciuma",1,"botafogo",1,"Y",,
"2014-09-21","flamengo",1,"fluminense",1,"Y",,
"2014-09-21","sport",1,"coritiba",0,"Y",,
"2014-09-21","corinthians",3,"sao-paulo",2,"Y",,
"2014-09-21","vitoria",2,"bahia",1,"Y",,
"2014-09-21","cruzeiro",2,"atletico-mg",3,"Y",,
"2014-09-21","santos",3,"figueirense",1,"Y",,
"2014-09-21","gremio",1,"chapecoense",0,"Y",,
"2014-09-21","goias",6,"palmeiras",0,"Y",,
"2014-09-24","internacional",3,"criciuma",0,"Y",,
"2014-09-24","coritiba",1,"cruzeiro",2,"Y",,
"2014-09-24","bahia",1,"sport",0,"Y",,
"2014-09-24","chapecoense",3,"atletico-pr",0,"Y",,
"2014-09-24","fluminense",0,"gremio",0,"Y",,
"2014-09-24","sao-paulo",2,"flamengo",2,"Y",,
"2014-09-24","figueirense",1,"corinthians",0,"Y",,
"2014-09-25","botafogo",1,"goias",0,"Y",,
"2014-09-25","palmeiras",2,"vitoria",0,"Y",,
"2014-09-25","atletico-mg",3,"santos",2,"Y",,
"2014-09-27","chapecoense",1,"criciuma",1,"Y",,
"2014-09-27","sport",0,"cruzeiro",0,"Y",,
"2014-09-27","sao-paulo",1,"fluminense",3,"Y",,
"2014-09-28","botafogo",0,"gremio",2,"Y",,
"2014-09-28","atletico-pr",1,"corinthians",0,"Y",,
"2014-09-28","bahia",2,"flamengo",1,"Y",,
"2014-09-28","atletico-mg",2,"vitoria",0,"Y",,
"2014-09-28","santos",2,"goias",0,"Y",,
"2014-09-28","figueirense",3,"palmeiras",1,"Y",,
"2014-09-28","internacional",4,"coritiba",2,"Y",,
"2014-10-02","palmeiras",4,"chapecoense",2,"Y",,
"2014-10-04","fluminense",1,"bahia",1,"Y",,
"2014-10-04","flamengo",0,"santos",1,"Y",,
"2014-10-04","coritiba",1,"atletico-pr",0,"Y",,
"2014-10-04","gremio",0,"sao-paulo",1,"Y",,
"2014-10-04","vitoria",2,"botafogo",1,"Y",,
"2014-10-04","corinthians",3,"sport",0,"Y",,
"2014-10-04","cruzeiro",2,"internacional",1,"Y",,
"2014-10-04","criciuma",3,"atletico-mg",1,"Y",,
"2014-10-04","goias",1,"figueirense",0,"Y",,
"2014-10-08","botafogo",0,"palmeiras",1,"Y",,
"2014-10-08","coritiba",1,"criciuma",0,"Y",,
"2014-10-08","sao-paulo",1,"atletico-pr",0,"Y",,
"2014-10-08","vitoria",2,"goias",2,"Y",,
"2014-10-08","figueirense",1,"flamengo",2,"Y",,
"2014-10-08","gremio",2,"sport",0,"Y",,
"2014-10-08","cruzeiro",0,"corinthians",1,"Y",,
"2014-10-09","fluminense",0,"atletico-mg",0,"Y",,
"2014-10-09","santos",1,"bahia",0,"Y",,
"2014-10-09","chapecoense",5,"internacional",0,"Y",,
"2014-10-11","botafogo",1,"corinthians",0,"Y",,
"2014-10-11","goias",3,"coritiba",0,"Y",,
"2014-10-11","palmeiras",2,"gremio",1,"Y",,
"2014-10-12","atletico-mg",1,"sao-paulo",0,"Y",,
"2014-10-12","internacional",2,"fluminense",1,"Y",,
"2014-10-12","bahia",0,"chapecoense",1,"Y",,
"2014-10-12","flamengo",3,"cruzeiro",0,"Y",,
"2014-10-12","criciuma",3,"santos",0,"Y",,
"2014-10-12","atletico-pr",3,"figueirense",0,"Y",,
"2014-10-12","sport",1,"vitoria",2,"Y",,
"2014-10-18","fluminense",4,"criciuma",2,"Y",,
"2014-10-18","sao-paulo",2,"bahia",1,"Y",,
"2014-10-18","goias",0,"gremio",0,"Y",,
"2014-10-18","atletico-mg",1,"chapecoense",0,"Y",,
"2014-10-19","palmeiras",1,"santos",3,"Y",,
"2014-10-19","atletico-pr",2,"flamengo",1,"Y",,
"2014-10-19","figueirense",4,"coritiba",0,"Y",,
"2014-10-19","internacional",1,"corinthians",2,"Y",,
"2014-10-19","botafogo",1,"sport",1,"Y",,
"2014-10-19","vitoria",0,"cruzeiro",1,"Y",,
"2014-10-21","bahia",1,"atletico-mg",1,"Y",,
"2014-10-22","flamengo",2,"internacional",0,"Y",,
"2014-10-22","criciuma",0,"atletico-pr",1,"Y",,
"2014-10-22","cruzeiro",1,"palmeiras",1,"Y",,
"2014-10-22","corinthians",2,"vitoria",1,"Y",,
"2014-10-22","gremio",1,"figueirense",0,"Y",,
