"dia","time_casa","gols_casa","gols_fora","time_fora","ano","r_timecasa","r_timefora"
"1972-11-22","abc",0,3,"corinthians",1972,,
"1972-11-22","vasco",0,0,"bahia",1972,,
"1972-11-22","crb",0,3,"coritiba",1972,,
"1972-11-22","palmeiras",0,0,"saopaulo",1972,,
"1972-11-22","ceara",0,0,"botafogo",1972,,
"1972-11-22","nacional",2,4,"atleticomg",1972,,
"1972-11-22","nautico",3,2,"americamg",1972,,
"1972-11-22","remo",0,1,"gremio",1972,,
"1972-11-22","sergipe",0,1,"americarj",1972,,
"1972-11-22","cruzeiro",1,0,"santacruz",1972,,
"1972-11-23","vitoria",0,0,"portuguesa",1972,,
"1972-11-23","santos",0,0,"flamengo",1972,,
"1972-11-23","fluminense",0,0,"internacional",1972,,
"1972-11-25","palmeiras",4,1,"bahia",1972,,
"1972-11-25","nautico",1,1,"coritiba",1972,,
"1972-11-26","cruzeiro",1,1,"flamengo",1972,,
"1972-11-26","sergipe",1,1,"portuguesa",1972,,
"1972-11-26","remo",1,1,"atleticomg",1972,,
"1972-11-26","vitoria",2,0,"americarj",1972,,
"1972-11-26","vasco",0,0,"fluminense",1972,,
"1972-11-26","abc",0,1,"botafogo",1972,,
"1972-11-26","santacruz",1,1,"ceara",1972,,
"1972-11-26","nacional",0,2,"gremio",1972,,
"1972-11-26","santos",4,0,"corinthians",1972,,
"1972-11-26","internacional",3,1,"saopaulo",1972,,
"1972-11-26","crb",0,0,"americamg",1972,,
"1972-11-29","crb",0,0,"vasco",1972,,
"1972-11-29","atleticomg",1,1,"americamg",1972,,
"1972-11-29","remo",0,0,"fluminense",1972,,
"1972-11-29","nacional",2,1,"cruzeiro",1972,,
"1972-11-29","nautico",0,1,"flamengo",1972,,
"1972-11-29","abc",0,2,"santos",1972,,
"1972-11-29","ceara",0,3,"palmeiras",1972,,
"1972-11-29","corinthians",3,1,"bahia",1972,,
"1972-11-29","internacional",1,0,"vitoria",1972,,
"1972-11-29","sergipe",0,5,"saopaulo",1972,,
"1972-11-30","gremio",0,0,"americarj",1972,,
"1972-11-30","portuguesa",1,1,"botafogo",1972,,
"1972-11-30","santacruz",1,2,"coritiba",1972,,
"1972-12-02","nautico",1,2,"vasco",1972,,
"1972-12-03","nacional",0,1,"fluminense",1972,,
"1972-12-03","abc",2,2,"palmeiras",1972,,
"1972-12-03","remo",2,2,"cruzeiro",1972,,
"1972-12-03","coritiba",1,2,"gremio",1972,,
"1972-12-03","bahia",2,3,"portuguesa",1972,,
"1972-12-03","sergipe",2,4,"internacional",1972,,
"1972-12-03","crb",2,5,"flamengo",1972,,
"1972-12-03","americarj",0,0,"corinthians",1972,,
"1972-12-03","saopaulo",5,2,"vitoria",1972,,
"1972-12-03","santacruz",2,0,"atleticomg",1972,,
"1972-12-03","americamg",3,1,"botafogo",1972,,
"1972-12-03","ceara",2,1,"santos",1972,,
"1972-12-09","fluminense",0,0,"ceara",1972,,
"1972-12-09","gremio",0,0,"botafogo",1972,,
"1972-12-09","santos",2,0,"santacruz",1972,,
"1972-12-10","internacional",3,2,"cruzeiro",1972,,
"1972-12-10","coritiba",2,1,"americarj",1972,,
"1972-12-10","saopaulo",2,0,"palmeiras",1972,,
"1972-12-10","flamengo",1,1,"vasco",1972,,
"1972-12-10","atleticomg",0,0,"corinthians",1972,,
"1972-12-13","saopaulo",2,0,"coritiba",1972,,
"1972-12-13","palmeiras",3,1,"americarj",1972,,
"1972-12-13","botafogo",4,1,"santacruz",1972,,
"1972-12-13","fluminense",2,3,"atleticomg",1972,,
"1972-12-14","corinthians",1,0,"ceara",1972,,
"1972-12-14","flamengo",1,3,"internacional",1972,,
"1972-12-14","vasco",3,1,"cruzeiro",1972,,
"1972-12-14","santos",0,1,"gremio",1972,,
"1972-12-16","palmeiras",3,0,"coritiba",1972,,
"1972-12-16","americarj",1,0,"saopaulo",1972,,
"1972-12-17","corinthians",0,0,"fluminense",1972,,
"1972-12-17","cruzeiro",1,1,"flamengo",1972,,
"1972-12-17","santacruz",2,1,"gremio",1972,,
"1972-12-17","ceara",1,1,"atleticomg",1972,,
"1972-12-17","botafogo",2,1,"santos",1972,,
"1972-12-17","internacional",1,1,"vasco",1972,,
"1972-12-20","botafogo",2,1,"corinthians",1972,,
"1972-12-20","palmeiras",1,1,"internacional",1972,,
"1972-12-23","palmeiras",0,0,"botafogo",1972,,
"1973-08-25","americarn",0,0,"rionegro",1973,,
"1973-08-25","crb",0,1,"americamg",1973,,
"1973-08-25","corinthians",0,0,"americarj",1973,,
"1973-08-25","comercialms",0,1,"flamengo",1973,,
"1973-08-25","paysandu",2,1,"internacional",1973,,
"1973-08-25","ceub",0,0,"botafogo",1973,,
"1973-08-26","motoclub",0,3,"cruzeiro",1973,,
"1973-08-26","sport",0,0,"fortaleza",1973,,
"1973-08-26","gremio",4,0,"santacruz",1973,,
"1973-08-26","ceara",2,2,"nautico",1973,,
"1973-08-26","desportivavale",2,0,"sergipe",1973,,
"1973-08-26","goias",0,0,"olaria",1973,,
"1973-08-26","tiradentespi",0,0,"fluminense",1973,,
"1973-08-26","figueirense",0,0,"coritiba",1973,,
"1973-08-26","bahia",1,1,"saopaulo",1973,,
"1973-08-26","atleticopr",0,0,"vitoria",1973,,
"1973-08-26","remo",0,2,"palmeiras",1973,,
"1973-08-26","nacional",1,1,"guarani",1973,,
"1973-08-29","crb",0,1,"saopaulo",1973,,
"1973-08-29","goias",1,0,"flamengo",1973,,
"1973-08-29","tiradentespi",1,1,"cruzeiro",1973,,
"1973-08-29","sergipe",0,3,"vasco",1973,,
"1973-08-29","desportivavale",2,0,"atleticomg",1973,,
"1973-08-29","motoclub",1,4,"fluminense",1973,,
"1973-08-29","americamg",4,1,"sport",1973,,
"1973-08-29","comercialms",2,1,"olaria",1973,,
"1973-08-29","santacruz",1,1,"ceara",1973,,
"1973-08-29","figueirense",2,2,"botafogo",1973,,
"1973-08-29","vitoria",2,0,"santos",1973,,
"1973-08-29","fortaleza",1,1,"bahia",1973,,
"1973-08-29","rionegro",1,2,"palmeiras",1973,,
"1973-08-29","americarn",1,1,"gremio",1973,,
"1973-08-29","guarani",0,1,"corinthians",1973,,
"1973-08-29","coritiba",2,1,"ceub",1973,,
"1973-08-29","paysandu",0,0,"americarj",1973,,
"1973-08-29","remo",1,0,"portuguesa",1973,,
"1973-08-30","nacional",0,0,"internacional",1973,,
"1973-08-30","nautico",1,0,"atleticopr",1973,,
"1973-08-31","botafogo",4,0,"fluminense",1973,,
"1973-08-31","rionegro",1,3,"portuguesa",1973,,
"1973-08-31","coritiba",3,0,"corinthians",1973,,
"1973-08-31","internacional",0,1,"cruzeiro",1973,,
"1973-09-01","sport",0,3,"saopaulo",1973,,
"1973-09-01","americamg",1,0,"fortaleza",1973,,
"1973-09-01","ceub",2,1,"figueirense",1973,,
"1973-09-02","paysandu",0,2,"guarani",1973,,
"1973-09-02","santos",0,0,"palmeiras",1973,,
"1973-09-02","vitoria",0,0,"vasco",1973,,
"1973-09-02","crb",0,1,"bahia",1973,,
"1973-09-02","nacional",1,1,"americarj",1973,,
"1973-09-02","ceara",0,1,"atleticopr",1973,,
"1973-09-02","santacruz",3,1,"flamengo",1973,,
"1973-09-02","comercialms",0,2,"goias",1973,,
"1973-09-02","americarn",2,0,"sergipe",1973,,
"1973-09-02","atleticomg",0,0,"gremio",1973,,
"1973-09-02","desportivavale",0,1,"remo",1973,,
"1973-09-02","motoclub",0,1,"tiradentespi",1973,,
"1973-09-05","goias",3,0,"sergipe",1973,,
"1973-09-05","olaria",0,1,"flamengo",1973,,
"1973-09-05","motoclub",0,2,"botafogo",1973,,
"1973-09-05","ceub",2,0,"cruzeiro",1973,,
"1973-09-05","guarani",1,1,"saopaulo",1973,,
"1973-09-05","bahia",0,1,"fluminense",1973,,
"1973-09-05","comercialms",1,2,"atleticomg",1973,,
"1973-09-05","santos",0,0,"gremio",1973,,
"1973-09-05","atleticopr",1,1,"palmeiras",1973,,
"1973-09-05","figueirense",1,1,"corinthians",1973,,
"1973-09-05","sport",0,1,"internacional",1973,,
"1973-09-05","rionegro",1,0,"santacruz",1973,,
"1973-09-05","tiradentespi",2,0,"paysandu",1973,,
"1973-09-05","remo",1,0,"nautico",1973,,
"1973-09-05","crb",1,1,"nacional",1973,,
"1973-09-05","americarn",2,0,"ceara",1973,,
"1973-09-05","desportivavale",0,1,"vasco",1973,,
"1973-09-05","fortaleza",3,2,"coritiba",1973,,
"1973-09-06","americarj",1,0,"americamg",1973,,
"1973-09-08","nacional",0,1,"coritiba",1973,,
"1973-09-08","vasco",1,1,"ceara",1973,,
"1973-09-08","portuguesa",4,2,"olaria",1973,,
"1973-09-09","gremio",0,0,"palmeiras",1973,,
"1973-09-09","tiradentespi",0,0,"botafogo",1973,,
"1973-09-09","motoclub",1,1,"americarj",1973,,
"1973-09-09","atleticopr",0,1,"atleticomg",1973,,
"1973-09-09","corinthians",1,0,"saopaulo",1973,,
"1973-09-09","nautico",0,0,"santacruz",1973,,
"1973-09-09","fortaleza",2,0,"figueirense",1973,,
"1973-09-09","guarani",3,1,"ceub",1973,,
"1973-09-09","sergipe",1,0,"remo",1973,,
"1973-09-09","cruzeiro",1,0,"americamg",1973,,
"1973-09-09","rionegro",0,0,"vitoria",1973,,
"1973-09-09","bahia",1,2,"internacional",1973,,
"1973-09-09","goias",0,0,"americarn",1973,,
"1973-09-09","paysandu",2,2,"sport",1973,,
"1973-09-09","comercialms",0,0,"desportivavale",1973,,
"1973-09-09","flamengo",0,1,"santos",1973,,
"1973-09-09","crb",1,2,"fluminense",1973,,
"1973-09-12","fortaleza",0,2,"botafogo",1973,,
"1973-09-12","comercialms",1,0,"santos",1973,,
"1973-09-12","motoclub",0,0,"corinthians",1973,,
"1973-09-12","americarn",1,1,"vasco",1973,,
"1973-09-12","goias",0,0,"portuguesa",1973,,
"1973-09-12","saopaulo",1,0,"americamg",1973,,
"1973-09-12","tiradentespi",0,0,"americarj",1973,,
"1973-09-12","desportivavale",1,0,"nautico",1973,,
"1973-09-12","figueirense",0,1,"cruzeiro",1973,,
"1973-09-12","vitoria",0,0,"olaria",1973,,
"1973-09-12","crb",0,1,"internacional",1973,,
"1973-09-12","sergipe",0,1,"flamengo",1973,,
"1973-09-12","sport",1,2,"nacional",1973,,
"1973-09-12","fluminense",3,0,"guarani",1973,,
"1973-09-12","rionegro",1,2,"atleticomg",1973,,
"1973-09-12","paysandu",0,1,"coritiba",1973,,
"1973-09-12","ceub",0,0,"bahia",1973,,
"1973-09-13","ceara",0,2,"palmeiras",1973,,
"1973-09-13","santacruz",2,1,"remo",1973,,
"1973-09-15","coritiba",3,0,"sport",1973,,
"1973-09-15","ceub",1,2,"crb",1973,,
"1973-09-15","cruzeiro",1,0,"bahia",1973,,
"1973-09-15","gremio",2,0,"olaria",1973,,
"1973-09-16","nacional",2,1,"paysandu",1973,,
"1973-09-16","internacional",0,1,"botafogo",1973,,
"1973-09-16","figueirense",1,1,"guarani",1973,,
"1973-09-16","nautico",2,1,"vasco",1973,,
"1973-09-16","atleticopr",0,2,"santos",1973,,
"1973-09-16","atleticomg",3,0,"flamengo",1973,,
"1973-09-16","americarn",2,2,"santacruz",1973,,
"1973-09-16","fluminense",2,0,"americarj",1973,,
"1973-09-16","comercialms",1,0,"sergipe",1973,,
"1973-09-16","portuguesa",1,1,"palmeiras",1973,,
"1973-09-16","desportivavale",0,1,"rionegro",1973,,
"1973-09-16","fortaleza",0,0,"saopaulo",1973,,
"1973-09-16","tiradentespi",1,0,"corinthians",1973,,
"1973-09-16","motoclub",0,0,"americamg",1973,,
"1973-09-16","remo",1,0,"goias",1973,,
"1973-09-16","vitoria",0,1,"ceara",1973,,
"1973-09-19","vasco",0,1,"portuguesa",1973,,
"1973-09-19","atleticomg",0,0,"santos",1973,,
"1973-09-21","palmeiras",1,0,"olaria",1973,,
"1973-09-22","rionegro",1,0,"goias",1973,,
"1973-09-22","fortaleza",2,1,"americarj",1973,,
"1973-09-22","corinthians",1,0,"internacional",1973,,
"1973-09-22","americamg",0,0,"tiradentespi",1973,,
"1973-09-22","ceub",1,1,"sport",1973,,
"1973-09-23","cruzeiro",0,0,"coritiba",1973,,
"1973-09-23","ceara",2,0,"santos",1973,,
"1973-09-23","santacruz",1,0,"vitoria",1973,,
"1973-09-23","sergipe",0,4,"atleticomg",1973,,
"1973-09-23","nacional",1,1,"botafogo",1973,,
"1973-09-23","atleticopr",1,0,"desportivavale",1973,,
"1973-09-23","saopaulo",2,2,"fluminense",1973,,
"1973-09-23","remo",1,2,"americarn",1973,,
"1973-09-23","guarani",1,0,"motoclub",1973,,
"1973-09-23","vasco",2,2,"flamengo",1973,,
"1973-09-23","comercialms",1,2,"nautico",1973,,
"1973-09-23","gremio",1,0,"portuguesa",1973,,
"1973-09-23","crb",3,2,"paysandu",1973,,
"1973-09-23","bahia",1,0,"figueirense",1973,,
"1973-09-26","palmeiras",2,0,"nautico",1973,,
"1973-09-26","figueirense",1,0,"fluminense",1973,,
"1973-09-26","santacruz",1,0,"olaria",1973,,
"1973-09-26","vitoria",0,1,"atleticomg",1973,,
"1973-09-26","ceara",1,1,"flamengo",1973,,
"1973-09-26","ceub",0,0,"saopaulo",1973,,
"1973-09-26","americarn",1,6,"santos",1973,,
"1973-09-26","nacional",2,2,"bahia",1973,,
"1973-09-26","sergipe",1,2,"gremio",1973,,
"1973-09-26","cruzeiro",1,1,"guarani",1973,,
"1973-09-26","desportivavale",1,1,"portuguesa",1973,,
"1973-09-26","motoclub",0,0,"fortaleza",1973,,
"1973-09-26","goias",1,0,"atleticopr",1973,,
"1973-09-26","comercialms",1,1,"rionegro",1973,,
"1973-09-26","coritiba",2,0,"americarj",1973,,
"1973-09-26","tiradentespi",1,1,"crb",1973,,
"1973-09-26","paysandu",0,1,"botafogo",1973,,
"1973-09-27","sport",1,2,"corinthians",1973,,
"1973-09-27","remo",0,1,"vasco",1973,,
"1973-09-27","atleticopr",0,0,"santacruz",1973,,
"1973-09-29","nacional",1,0,"ceub",1973,,
"1973-09-30","guarani",2,2,"fortaleza",1973,,
"1973-09-30","internacional",0,0,"americarj",1973,,
"1973-09-30","desportivavale",1,1,"olaria",1973,,
"1973-09-30","motoclub",0,2,"sport",1973,,
"1973-09-30","palmeiras",1,0,"atleticomg",1973,,
"1973-09-30","sergipe",0,1,"vitoria",1973,,
"1973-09-30","coritiba",0,2,"americamg",1973,,
"1973-09-30","figueirense",1,0,"tiradentespi",1973,,
"1973-09-30","nautico",0,3,"santos",1973,,
"1973-09-30","bahia",3,0,"paysandu",1973,,
"1973-09-30","crb",0,3,"corinthians",1973,,
"1973-09-30","remo",1,0,"comercialms",1973,,
"1973-09-30","americarn",0,3,"flamengo",1973,,
"1973-09-30","ceara",1,1,"portuguesa",1973,,
"1973-09-30","botafogo",1,0,"saopaulo",1973,,
"1973-09-30","cruzeiro",0,0,"fluminense",1973,,
"1973-09-30","goias",0,2,"gremio",1973,,
"1973-09-30","rionegro",0,0,"vasco",1973,,
"1973-10-03","crb",0,3,"sport",1973,,
"1973-10-03","atleticopr",1,0,"rionegro",1973,,
"1973-10-03","figueirense",0,0,"nacional",1973,,
"1973-10-03","desportivavale",0,0,"goias",1973,,
"1973-10-03","americamg",0,0,"fluminense",1973,,
"1973-10-03","tiradentespi",2,1,"coritiba",1973,,
"1973-10-03","guarani",1,1,"botafogo",1973,,
"1973-10-03","santacruz",0,2,"vasco",1973,,
"1973-10-03","ceub",1,0,"americarj",1973,,
"1973-10-03","flamengo",4,1,"nautico",1973,,
"1973-10-03","bahia",0,1,"corinthians",1973,,
"1973-10-03","sergipe",0,3,"santos",1973,,
"1973-10-03","motoclub",1,4,"saopaulo",1973,,
"1973-10-03","americarn",1,1,"portuguesa",1973,,
"1973-10-03","paysandu",1,2,"cruzeiro",1973,,
"1973-10-03","comercialms",1,0,"gremio",1973,,
"1973-10-03","fortaleza",0,0,"internacional",1973,,
"1973-10-04","vitoria",1,2,"palmeiras",1973,,
"1973-10-04","atleticomg",1,1,"olaria",1973,,
"1973-10-04","ceara",0,0,"remo",1973,,
"1973-10-06","fluminense",1,0,"sport",1973,,
"1973-10-06","americamg",1,1,"guarani",1973,,
"1973-10-06","ceub",0,1,"internacional",1973,,
"1973-10-06","atleticopr",0,0,"portuguesa",1973,,
"1973-10-07","flamengo",0,2,"palmeiras",1973,,
"1973-10-07","corinthians",1,1,"botafogo",1973,,
"1973-10-07","sergipe",1,0,"olaria",1973,,
"1973-10-07","bahia",2,1,"americarj",1973,,
"1973-10-07","santacruz",3,2,"santos",1973,,
"1973-10-07","tiradentespi",0,2,"saopaulo",1973,,
"1973-10-07","atleticomg",3,0,"remo",1973,,
"1973-10-07","nacional",2,2,"cruzeiro",1973,,
"1973-10-07","goias",1,0,"nautico",1973,,
"1973-10-07","paysandu",1,2,"figueirense",1973,,
"1973-10-07","ceara",0,1,"rionegro",1973,,
"1973-10-07","crb",1,3,"fortaleza",1973,,
"1973-10-07","comercialms",0,1,"vitoria",1973,,
"1973-10-07","coritiba",4,0,"motoclub",1973,,
"1973-10-07","gremio",1,0,"vasco",1973,,
"1973-10-07","desportivavale",2,1,"americarn",1973,,
"1973-10-10","internacional",1,1,"americamg",1973,,
"1973-10-10","atleticopr",1,1,"gremio",1973,,
"1973-10-13","botafogo",0,1,"americarj",1973,,
"1973-10-13","ceub",1,2,"motoclub",1973,,
"1973-10-13","paysandu",0,2,"corinthians",1973,,
"1973-10-13","atleticopr",0,2,"olaria",1973,,
"1973-10-13","portuguesa",3,0,"flamengo",1973,,
"1973-10-14","rionegro",1,0,"nautico",1973,,
"1973-10-14","tiradentespi",1,2,"internacional",1973,,
"1973-10-14","vitoria",2,1,"desportivavale",1973,,
"1973-10-14","sport",0,0,"bahia",1973,,
"1973-10-14","comercialms",4,3,"americarn",1973,,
"1973-10-14","fortaleza",2,2,"nacional",1973,,
"1973-10-14","goias",5,1,"santacruz",1973,,
"1973-10-14","figueirense",0,0,"americamg",1973,,
"1973-10-14","vasco",1,1,"santos",1973,,
"1973-10-14","coritiba",1,0,"fluminense",1973,,
"1973-10-14","sergipe",0,0,"palmeiras",1973,,
"1973-10-14","atleticomg",0,0,"ceara",1973,,
"1973-10-14","saopaulo",2,1,"cruzeiro",1973,,
"1973-10-14","gremio",3,0,"remo",1973,,
"1973-10-14","guarani",1,1,"crb",1973,,
"1973-10-17","figueirense",0,1,"saopaulo",1973,,
"1973-10-17","desportivavale",1,0,"flamengo",1973,,
"1973-10-17","crb",0,1,"cruzeiro",1973,,
"1973-10-17","nautico",0,0,"olaria",1973,,
"1973-10-17","motoclub",0,2,"internacional",1973,,
"1973-10-17","goias",0,0,"santos",1973,,
"1973-10-17","tiradentespi",0,1,"sport",1973,,
"1973-10-17","vitoria",1,0,"portuguesa",1973,,
"1973-10-17","ceub",0,1,"fluminense",1973,,
"1973-10-17","fortaleza",2,0,"paysandu",1973,,
"1973-10-17","americarn",2,1,"atleticomg",1973,,
"1973-10-17","sergipe",0,0,"ceara",1973,,
"1973-10-17","coritiba",1,0,"botafogo",1973,,
"1973-10-17","americamg",1,2,"bahia",1973,,
"1973-10-17","santacruz",0,1,"palmeiras",1973,,
"1973-10-17","guarani",3,1,"americarj",1973,,
"1973-10-17","atleticopr",1,0,"remo",1973,,
"1973-10-17","rionegro",1,1,"gremio",1973,,
"1973-10-17","nacional",1,2,"corinthians",1973,,
"1973-10-17","comercialms",1,1,"vasco",1973,,
"1973-10-20","americamg",1,1,"botafogo",1973,,
"1973-10-20","ceub",1,2,"fortaleza",1973,,
"1973-10-20","vitoria",3,3,"goias",1973,,
"1973-10-20","nautico",3,2,"portuguesa",1973,,
"1973-10-21","motoclub",1,1,"paysandu",1973,,
"1973-10-21","santacruz",1,1,"atleticomg",1973,,
"1973-10-21","tiradentespi",0,0,"nacional",1973,,
"1973-10-21","desportivavale",0,1,"gremio",1973,,
"1973-10-21","bahia",2,0,"coritiba",1973,,
"1973-10-21","rionegro",5,0,"sergipe",1973,,
"1973-10-21","figueirense",1,0,"crb",1973,,
"1973-10-21","ceara",1,0,"comercialms",1973,,
"1973-10-21","fluminense",1,3,"corinthians",1973,,
"1973-10-21","atleticopr",1,2,"vasco",1973,,
"1973-10-21","cruzeiro",2,1,"americarj",1973,,
"1973-10-21","remo",2,1,"flamengo",1973,,
"1973-10-21","internacional",2,2,"saopaulo",1973,,
"1973-10-21","santos",1,2,"olaria",1973,,
"1973-10-21","guarani",4,1,"sport",1973,,
"1973-10-21","americarn",0,1,"palmeiras",1973,,
"1973-10-24","motoclub",0,1,"nacional",1973,,
"1973-10-24","comercialms",2,2,"portuguesa",1973,,
"1973-10-24","bahia",1,0,"tiradentespi",1973,,
"1973-10-24","goias",3,1,"atleticomg",1973,,
"1973-10-24","coritiba",2,0,"crb",1973,,
"1973-10-24","gremio",1,0,"nautico",1973,,
"1973-10-24","sergipe",2,0,"atleticopr",1973,,
"1973-10-24","botafogo",2,1,"cruzeiro",1973,,
"1973-10-24","americarn",1,1,"vitoria",1973,,
"1973-10-24","sport",1,2,"americarj",1973,,
"1973-10-24","palmeiras",0,0,"vasco",1973,,
"1973-10-24","paysandu",0,2,"saopaulo",1973,,
"1973-10-24","ceara",1,0,"olaria",1973,,
"1973-10-24","figueirense",0,2,"internacional",1973,,
"1973-10-24","desportivavale",1,3,"santos",1973,,
"1973-10-25","fortaleza",1,0,"fluminense",1973,,
"1973-10-25","corinthians",1,1,"americamg",1973,,
"1973-10-27","vitoria",1,0,"remo",1973,,
"1973-10-27","atleticopr",4,1,"comercialms",1973,,
"1973-10-27","fortaleza",1,1,"corinthians",1973,,
"1973-10-27","flamengo",1,2,"gremio",1973,,
"1973-10-27","saopaulo",0,0,"nacional",1973,,
"1973-10-27","desportivavale",0,1,"palmeiras",1973,,
"1973-10-27","tiradentespi",0,1,"guarani",1973,,
"1973-10-27","sport",0,3,"cruzeiro",1973,,
"1973-10-27","rionegro",1,1,"santos",1973,,
"1973-10-27","internacional",1,0,"coritiba",1973,,
"1973-10-27","atleticomg",1,1,"portuguesa",1973,,
"1973-10-27","figueirense",0,0,"motoclub",1973,,
"1973-10-27","sergipe",0,0,"santacruz",1973,,
"1973-10-27","paysandu",1,1,"fluminense",1973,,
"1973-10-27","ceub",0,1,"americamg",1973,,
"1973-10-27","americarn",2,0,"nautico",1973,,
"1973-10-27","bahia",0,0,"botafogo",1973,,
"1973-10-27","vasco",0,1,"olaria",1973,,
"1973-10-27","goias",4,1,"ceara",1973,,
"1973-10-27","crb",1,0,"americarj",1973,,
"1973-10-31","atleticopr",2,1,"americarn",1973,,
"1973-10-31","americamg",2,0,"paysandu",1973,,
"1973-10-31","vitoria",0,0,"flamengo",1973,,
"1973-10-31","nacional",0,0,"fluminense",1973,,
"1973-10-31","motoclub",0,0,"bahia",1973,,
"1973-10-31","goias",1,0,"vasco",1973,,
"1973-10-31","crb",0,2,"botafogo",1973,,
"1973-10-31","comercialms",0,4,"palmeiras",1973,,
"1973-10-31","americarj",0,0,"saopaulo",1973,,
"1973-10-31","remo",0,1,"santos",1973,,
"1973-10-31","ceub",2,1,"corinthians",1973,,
"1973-10-31","sergipe",1,3,"portuguesa",1973,,
"1973-10-31","internacional",2,1,"guarani",1973,,
"1973-10-31","nautico",3,1,"atleticomg",1973,,
"1973-10-31","fortaleza",0,0,"cruzeiro",1973,,
"1973-10-31","desportivavale",0,0,"santacruz",1973,,
"1973-10-31","figueirense",0,1,"sport",1973,,
"1973-11-01","rionegro",0,0,"olaria",1973,,
"1973-11-01","ceara",0,0,"gremio",1973,,
"1973-11-03","fluminense",0,1,"internacional",1973,,
"1973-11-03","saopaulo",0,0,"coritiba",1973,,
"1973-11-03","paysandu",0,1,"ceub",1973,,
"1973-11-04","cruzeiro",0,0,"corinthians",1973,,
"1973-11-04","santos",3,2,"portuguesa",1973,,
"1973-11-04","gremio",1,0,"vitoria",1973,,
"1973-11-04","bahia",0,0,"guarani",1973,,
"1973-11-04","comercialms",0,0,"santacruz",1973,,
"1973-11-04","nacional",0,0,"americamg",1973,,
"1973-11-04","sergipe",0,0,"nautico",1973,,
"1973-11-04","tiradentespi",1,0,"fortaleza",1973,,
"1973-11-04","remo",0,3,"olaria",1973,,
"1973-11-04","motoclub",1,1,"crb",1973,,
"1973-11-04","ceara",0,0,"desportivavale",1973,,
"1973-11-04","vasco",2,0,"atleticomg",1973,,
"1973-11-04","sport",1,0,"botafogo",1973,,
"1973-11-04","atleticopr",1,0,"flamengo",1973,,
"1973-11-04","figueirense",1,1,"americarj",1973,,
"1973-11-04","goias",0,1,"palmeiras",1973,,
"1973-11-07","remo",1,0,"rionegro",1973,,
"1973-11-07","santacruz",0,4,"portuguesa",1973,,
"1973-11-07","vitoria",3,1,"nautico",1973,,
"1973-11-07","americarn",0,2,"olaria",1973,,
"1973-11-07","coritiba",0,0,"guarani",1973,,
"1973-11-07","tiradentespi",2,1,"ceub",1973,,
"1973-11-10","saopaulo",2,2,"coritiba",1973,,
"1973-11-10","santacruz",3,0,"remo",1973,,
"1973-11-10","botafogo",2,2,"olaria",1973,,
"1973-11-10","americamg",0,0,"vasco",1973,,
"1973-11-11","rionegro",0,1,"tiradentespi",1973,,
"1973-11-11","cruzeiro",0,0,"atleticomg",1973,,
"1973-11-11","crb",0,3,"americarn",1973,,
"1973-11-11","ceara",0,0,"fortaleza",1973,,
"1973-11-11","palmeiras",2,0,"portuguesa",1973,,
"1973-11-11","guarani",1,0,"corinthians",1973,,
"1973-11-11","nautico",0,0,"sport",1973,,
"1973-11-11","atleticopr",0,1,"santos",1973,,
"1973-11-11","goias",0,2,"paysandu",1973,,
"1973-11-11","internacional",1,1,"gremio",1973,,
"1973-11-11","desportivavale",1,0,"ceub",1973,,
"1973-11-11","fluminense",2,1,"americarj",1973,,
"1973-11-11","bahia",0,1,"vitoria",1973,,
"1973-11-11","comercialms",2,0,"motoclub",1973,,
"1973-11-11","figueirense",0,1,"flamengo",1973,,
"1973-11-11","sergipe",2,1,"nacional",1973,,
"1973-11-14","motoclub",1,1,"nautico",1973,,
