"dia","time_casa","gols_casa","time_fora","gols_fora","ponto","Date","winner","loser","draw","ano","rodada"
"2010-07-15","fluminense",1,"gremio-prudente",1,0.5,"2010-07-15","fluminense","gremio-prudente",TRUE,2010,8
"2010-07-17","vitoria",3,"sao-paulo",2,1,"2010-07-17","vitoria","sao-paulo",FALSE,2010,8
"2010-07-17","vasco",3,"atletico-pr",1,1,"2010-07-17","vasco","atletico-pr",FALSE,2010,8
"2010-07-18","corinthians",1,"atletico-mg",0,1,"2010-07-18","corinthians","atletico-mg",FALSE,2010,8
"2010-07-18","atletico-go",0,"flamengo",1,0,"2010-07-18","flamengo","atletico-go",FALSE,2010,8
"2010-07-18","avai",4,"palmeiras",2,1,"2010-07-18","avai","palmeiras",FALSE,2010,8
"2010-07-18","internacional",2,"ceara",1,1,"2010-07-18","internacional","ceara",FALSE,2010,8
"2010-07-18","cruzeiro",1,"goias",0,1,"2010-07-18","cruzeiro","goias",FALSE,2010,8
"2010-07-18","santos",0,"fluminense",1,0,"2010-07-18","fluminense","santos",FALSE,2010,9
"2010-07-18","botafogo",1,"guarani",1,0.5,"2010-07-18","botafogo","guarani",TRUE,2010,9
"2010-07-18","gremio-prudente",2,"gremio",0,1,"2010-07-18","gremio-prudente","gremio",FALSE,2010,9
"2010-07-21","atletico-mg",1,"internacional",2,0,"2010-07-21","internacional","atletico-mg",FALSE,2010,9
"2010-07-21","sao-paulo",1,"gremio-prudente",1,0.5,"2010-07-21","sao-paulo","gremio-prudente",TRUE,2010,9
"2010-07-21","vitoria",2,"goias",2,0.5,"2010-07-21","vitoria","goias",TRUE,2010,9
"2010-07-21","flamengo",1,"avai",1,0.5,"2010-07-21","flamengo","avai",TRUE,2010,9
"2010-07-21","atletico-pr",2,"santos",0,1,"2010-07-21","atletico-pr","santos",FALSE,2010,9
"2010-07-21","gremio",1,"vasco",1,0.5,"2010-07-21","gremio","vasco",TRUE,2010,9
"2010-07-21","atletico-go",3,"corinthians",1,1,"2010-07-21","atletico-go","corinthians",FALSE,2010,9
"2010-07-22","fluminense",1,"cruzeiro",0,1,"2010-07-22","fluminense","cruzeiro",FALSE,2010,9
"2010-07-22","guarani",1,"ceara",1,0.5,"2010-07-22","guarani","ceara",TRUE,2010,10
"2010-07-22","palmeiras",2,"botafogo",2,0.5,"2010-07-22","palmeiras","botafogo",TRUE,2010,10
"2010-07-24","avai",0,"atletico-mg",0,0.5,"2010-07-24","avai","atletico-mg",TRUE,2010,10
"2010-07-24","gremio-prudente",0,"vitoria",0,0.5,"2010-07-24","gremio-prudente","vitoria",TRUE,2010,10
"2010-07-24","vasco",2,"atletico-go",0,1,"2010-07-24","vasco","atletico-go",FALSE,2010,10
"2010-07-25","goias",0,"atletico-pr",2,0,"2010-07-25","atletico-pr","goias",FALSE,2010,10
"2010-07-25","cruzeiro",2,"gremio",2,0.5,"2010-07-25","cruzeiro","gremio",TRUE,2010,10
"2010-07-25","internacional",1,"flamengo",0,1,"2010-07-25","internacional","flamengo",FALSE,2010,10
"2010-07-25","santos",1,"sao-paulo",0,1,"2010-07-25","santos","sao-paulo",FALSE,2010,10
"2010-07-25","ceara",0,"palmeiras",0,0.5,"2010-07-25","ceara","palmeiras",TRUE,2010,10
"2010-07-25","corinthians",3,"guarani",1,1,"2010-07-25","corinthians","guarani",FALSE,2010,10
"2010-07-25","botafogo",1,"fluminense",1,0.5,"2010-07-25","botafogo","fluminense",TRUE,2010,11
"2010-07-31","fluminense",3,"atletico-pr",1,1,"2010-07-31","fluminense","atletico-pr",FALSE,2010,11
"2010-07-31","sao-paulo",2,"ceara",1,1,"2010-07-31","sao-paulo","ceara",FALSE,2010,11
"2010-07-31","atletico-go",1,"guarani",1,0.5,"2010-07-31","atletico-go","guarani",TRUE,2010,11
"2010-08-01","internacional",0,"gremio",0,0.5,"2010-08-01","internacional","gremio",TRUE,2010,11
"2010-08-01","avai",4,"goias",1,1,"2010-08-01","avai","goias",FALSE,2010,11
"2010-08-01","vitoria",1,"botafogo",3,0,"2010-08-01","botafogo","vitoria",FALSE,2010,11
"2010-08-01","palmeiras",1,"corinthians",1,0.5,"2010-08-01","palmeiras","corinthians",TRUE,2010,11
"2010-08-01","gremio-prudente",1,"santos",2,0,"2010-08-01","santos","gremio-prudente",FALSE,2010,11
"2010-08-01","flamengo",0,"vasco",0,0.5,"2010-08-01","flamengo","vasco",TRUE,2010,11
"2010-08-01","atletico-mg",0,"cruzeiro",1,0,"2010-08-01","cruzeiro","atletico-mg",FALSE,2010,11
"2010-08-07","botafogo",3,"atletico-mg",0,1,"2010-08-07","botafogo","atletico-mg",FALSE,2010,12
"2010-08-07","guarani",4,"avai",1,1,"2010-08-07","guarani","avai",FALSE,2010,12
"2010-08-08","goias",1,"palmeiras",1,0.5,"2010-08-08","goias","palmeiras",TRUE,2010,12
"2010-08-08","ceara",0,"atletico-go",0,0.5,"2010-08-08","ceara","atletico-go",TRUE,2010,12
"2010-08-08","gremio",1,"fluminense",2,0,"2010-08-08","fluminense","gremio",FALSE,2010,12
"2010-08-08","corinthians",1,"flamengo",0,1,"2010-08-08","corinthians","flamengo",FALSE,2010,12
"2010-08-08","vasco",1,"vitoria",0,1,"2010-08-08","vasco","vitoria",FALSE,2010,12
"2010-08-08","atletico-pr",1,"sao-paulo",1,0.5,"2010-08-08","atletico-pr","sao-paulo",TRUE,2010,12
"2010-08-08","cruzeiro",0,"gremio-prudente",0,0.5,"2010-08-08","cruzeiro","gremio-prudente",TRUE,2010,12
"2010-08-14","atletico-mg",3,"guarani",1,1,"2010-08-14","atletico-mg","guarani",FALSE,2010,12
"2010-08-14","palmeiras",2,"atletico-pr",0,1,"2010-08-14","palmeiras","atletico-pr",FALSE,2010,12
"2010-08-14","flamengo",1,"ceara",0,1,"2010-08-14","flamengo","ceara",FALSE,2010,13
"2010-08-14","atletico-go",0,"botafogo",2,0,"2010-08-14","botafogo","atletico-go",FALSE,2010,13
"2010-08-15","fluminense",3,"internacional",0,1,"2010-08-15","fluminense","internacional",FALSE,2010,13
"2010-08-15","gremio-prudente",1,"vasco",2,0,"2010-08-15","vasco","gremio-prudente",FALSE,2010,13
"2010-08-15","avai",3,"corinthians",2,1,"2010-08-15","avai","corinthians",FALSE,2010,13
"2010-08-15","sao-paulo",2,"cruzeiro",2,0.5,"2010-08-15","sao-paulo","cruzeiro",TRUE,2010,13
"2010-08-15","vitoria",4,"santos",2,1,"2010-08-15","vitoria","santos",FALSE,2010,13
"2010-08-15","gremio",2,"goias",0,1,"2010-08-15","gremio","goias",FALSE,2010,13
"2010-08-21","goias",1,"gremio-prudente",2,0,"2010-08-21","gremio-prudente","goias",FALSE,2010,13
"2010-08-21","botafogo",1,"avai",0,1,"2010-08-21","botafogo","avai",FALSE,2010,13
"2010-08-21","ceara",2,"gremio",1,1,"2010-08-21","ceara","gremio",FALSE,2010,13
"2010-08-22","santos",2,"atletico-mg",0,1,"2010-08-22","santos","atletico-mg",FALSE,2010,14
"2010-08-22","guarani",0,"palmeiras",0,0.5,"2010-08-22","guarani","palmeiras",TRUE,2010,14
"2010-08-22","internacional",1,"atletico-go",1,0.5,"2010-08-22","internacional","atletico-go",TRUE,2010,14
"2010-08-22","atletico-pr",1,"flamengo",0,1,"2010-08-22","atletico-pr","flamengo",FALSE,2010,14
"2010-08-22","cruzeiro",0,"vitoria",1,0,"2010-08-22","vitoria","cruzeiro",FALSE,2010,14
"2010-08-22","corinthians",3,"sao-paulo",0,1,"2010-08-22","corinthians","sao-paulo",FALSE,2010,14
"2010-08-22","vasco",2,"fluminense",2,0.5,"2010-08-22","vasco","fluminense",TRUE,2010,14
"2010-08-25","goias",0,"fluminense",3,0,"2010-08-25","fluminense","goias",FALSE,2010,14
"2010-08-25","avai",0,"internacional",1,0,"2010-08-25","internacional","avai",FALSE,2010,14
"2010-08-25","botafogo",1,"ceara",0,1,"2010-08-25","botafogo","ceara",FALSE,2010,14
"2010-08-25","gremio-prudente",0,"atletico-pr",1,0,"2010-08-25","atletico-pr","gremio-prudente",FALSE,2010,14
"2010-08-25","sao-paulo",0,"vasco",0,0.5,"2010-08-25","sao-paulo","vasco",TRUE,2010,15
"2010-08-25","cruzeiro",1,"corinthians",0,1,"2010-08-25","cruzeiro","corinthians",FALSE,2010,15
"2010-08-25","gremio",1,"santos",2,0,"2010-08-25","santos","gremio",FALSE,2010,15
"2010-08-26","flamengo",0,"atletico-mg",0,0.5,"2010-08-26","flamengo","atletico-mg",TRUE,2010,15
"2010-08-26","vitoria",1,"guarani",1,0.5,"2010-08-26","vitoria","guarani",TRUE,2010,15
"2010-08-26","palmeiras",0,"atletico-go",3,0,"2010-08-26","atletico-go","palmeiras",FALSE,2010,15
"2010-08-28","internacional",1,"botafogo",0,1,"2010-08-28","internacional","botafogo",FALSE,2010,15
"2010-08-28","vasco",1,"cruzeiro",1,0.5,"2010-08-28","vasco","cruzeiro",TRUE,2010,15
"2010-08-28","ceara",2,"gremio-prudente",2,0.5,"2010-08-28","ceara","gremio-prudente",TRUE,2010,15
"2010-08-28","santos",2,"goias",0,1,"2010-08-28","santos","goias",FALSE,2010,15
"2010-08-29","corinthians",2,"vitoria",1,1,"2010-08-29","corinthians","vitoria",FALSE,2010,15
"2010-08-29","guarani",2,"flamengo",1,1,"2010-08-29","guarani","flamengo",FALSE,2010,16
"2010-08-29","atletico-mg",1,"palmeiras",2,0,"2010-08-29","palmeiras","atletico-mg",FALSE,2010,16
"2010-08-29","fluminense",2,"sao-paulo",2,0.5,"2010-08-29","fluminense","sao-paulo",TRUE,2010,16
"2010-08-29","atletico-go",2,"avai",2,0.5,"2010-08-29","atletico-go","avai",TRUE,2010,16
"2010-08-29","atletico-pr",1,"gremio",1,0.5,"2010-08-29","atletico-pr","gremio",TRUE,2010,16
"2010-09-01","gremio-prudente",0,"botafogo",1,0,"2010-09-01","botafogo","gremio-prudente",FALSE,2010,16
"2010-09-01","gremio",1,"guarani",0,1,"2010-09-01","gremio","guarani",FALSE,2010,16
"2010-09-01","vitoria",0,"internacional",0,0.5,"2010-09-01","vitoria","internacional",TRUE,2010,16
"2010-09-01","goias",1,"atletico-mg",3,0,"2010-09-01","atletico-mg","goias",FALSE,2010,16
"2010-09-01","atletico-pr",2,"ceara",1,1,"2010-09-01","atletico-pr","ceara",FALSE,2010,16
"2010-09-01","cruzeiro",1,"flamengo",0,1,"2010-09-01","cruzeiro","flamengo",FALSE,2010,16
"2010-09-01","fluminense",1,"palmeiras",1,0.5,"2010-09-01","fluminense","palmeiras",TRUE,2010,17
"2010-09-02","sao-paulo",2,"atletico-go",1,1,"2010-09-02","sao-paulo","atletico-go",FALSE,2010,17
"2010-09-02","santos",2,"avai",1,1,"2010-09-02","santos","avai",FALSE,2010,17
"2010-09-04","botafogo",2,"gremio",2,0.5,"2010-09-04","botafogo","gremio",TRUE,2010,17
"2010-09-04","ceara",0,"vasco",2,0,"2010-09-04","vasco","ceara",FALSE,2010,17
"2010-09-04","corinthians",5,"goias",1,1,"2010-09-04","corinthians","goias",FALSE,2010,17
"2010-09-05","flamengo",0,"santos",0,0.5,"2010-09-05","flamengo","santos",TRUE,2010,17
"2010-09-05","palmeiras",2,"cruzeiro",3,0,"2010-09-05","cruzeiro","palmeiras",FALSE,2010,17
"2010-09-05","guarani",2,"fluminense",1,1,"2010-09-05","guarani","fluminense",FALSE,2010,17
"2010-09-05","avai",0,"atletico-pr",1,0,"2010-09-05","atletico-pr","avai",FALSE,2010,17
"2010-09-05","atletico-mg",2,"sao-paulo",3,0,"2010-09-05","sao-paulo","atletico-mg",FALSE,2010,17
"2010-09-05","atletico-go",4,"vitoria",1,1,"2010-09-05","atletico-go","vitoria",FALSE,2010,18
"2010-09-05","internacional",2,"gremio-prudente",0,1,"2010-09-05","internacional","gremio-prudente",FALSE,2010,18
"2010-09-08","goias",3,"guarani",1,1,"2010-09-08","goias","guarani",FALSE,2010,18
"2010-09-08","cruzeiro",1,"internacional",0,1,"2010-09-08","cruzeiro","internacional",FALSE,2010,18
"2010-09-08","gremio",2,"atletico-go",0,1,"2010-09-08","gremio","atletico-go",FALSE,2010,18
"2010-09-08","fluminense",3,"ceara",1,1,"2010-09-08","fluminense","ceara",FALSE,2010,18
"2010-09-08","sao-paulo",2,"flamengo",0,1,"2010-09-08","sao-paulo","flamengo",FALSE,2010,18
"2010-09-08","vitoria",1,"palmeiras",1,0.5,"2010-09-08","vitoria","palmeiras",TRUE,2010,18
"2010-09-08","atletico-pr",1,"corinthians",1,0.5,"2010-09-08","atletico-pr","corinthians",TRUE,2010,18
"2010-09-09","santos",0,"botafogo",1,0,"2010-09-09","botafogo","santos",FALSE,2010,18
"2010-09-09","gremio-prudente",1,"avai",1,0.5,"2010-09-09","gremio-prudente","avai",TRUE,2010,18
"2010-09-09","vasco",1,"atletico-mg",1,0.5,"2010-09-09","vasco","atletico-mg",TRUE,2010,19
"2010-09-11","atletico-go",2,"fluminense",1,1,"2010-09-11","atletico-go","fluminense",FALSE,2010,19
"2010-09-11","flamengo",2,"vitoria",2,0.5,"2010-09-11","flamengo","vitoria",TRUE,2010,19
"2010-09-11","corinthians",0,"gremio",1,0,"2010-09-11","gremio","corinthians",FALSE,2010,19
"2010-09-12","palmeiras",0,"vasco",0,0.5,"2010-09-12","palmeiras","vasco",TRUE,2010,19
"2010-09-12","botafogo",2,"sao-paulo",0,1,"2010-09-12","botafogo","sao-paulo",FALSE,2010,19
"2010-09-12","avai",1,"cruzeiro",2,0,"2010-09-12","cruzeiro","avai",FALSE,2010,19
"2010-09-12","atletico-mg",1,"gremio-prudente",0,1,"2010-09-12","atletico-mg","gremio-prudente",FALSE,2010,19
"2010-09-12","guarani",1,"atletico-pr",0,1,"2010-09-12","guarani","atletico-pr",FALSE,2010,19
"2010-09-12","internacional",0,"goias",0,0.5,"2010-09-12","internacional","goias",TRUE,2010,19
"2010-09-12","ceara",2,"santos",1,1,"2010-09-12","ceara","santos",FALSE,2010,19
"2010-09-15","santos",4,"atletico-go",2,1,"2010-09-15","santos","atletico-go",FALSE,2010,20
"2010-09-15","cruzeiro",4,"guarani",2,1,"2010-09-15","cruzeiro","guarani",FALSE,2010,20
"2010-09-15","atletico-pr",2,"atletico-mg",1,1,"2010-09-15","atletico-pr","atletico-mg",FALSE,2010,20
"2010-09-15","goias",4,"botafogo",1,1,"2010-09-15","goias","botafogo",FALSE,2010,20
"2010-09-15","gremio",1,"palmeiras",2,0,"2010-09-15","palmeiras","gremio",FALSE,2010,20
"2010-09-15","fluminense",1,"corinthians",2,0,"2010-09-15","corinthians","fluminense",FALSE,2010,20
"2010-09-15","vitoria",0,"ceara",0,0.5,"2010-09-15","vitoria","ceara",TRUE,2010,20
"2010-09-15","gremio-prudente",1,"flamengo",2,0,"2010-09-15","flamengo","gremio-prudente",FALSE,2010,20
"2010-09-16","sao-paulo",1,"internacional",3,0,"2010-09-16","internacional","sao-paulo",FALSE,2010,20
"2010-09-16","vasco",1,"avai",1,0.5,"2010-09-16","vasco","avai",TRUE,2010,20
"2010-09-18","corinthians",3,"gremio-prudente",0,1,"2010-09-18","corinthians","gremio-prudente",FALSE,2010,20
"2010-09-18","botafogo",2,"cruzeiro",2,0.5,"2010-09-18","botafogo","cruzeiro",TRUE,2010,21
"2010-09-18","atletico-go",1,"atletico-pr",2,0,"2010-09-18","atletico-pr","atletico-go",FALSE,2010,21
"2010-09-19","internacional",1,"vasco",0,1,"2010-09-19","internacional","vasco",FALSE,2010,21
"2010-09-19","guarani",0,"santos",0,0.5,"2010-09-19","guarani","santos",TRUE,2010,21
"2010-09-19","atletico-mg",2,"vitoria",3,0,"2010-09-19","vitoria","atletico-mg",FALSE,2010,21
"2010-09-19","palmeiras",0,"sao-paulo",2,0,"2010-09-19","sao-paulo","palmeiras",FALSE,2010,21
"2010-09-19","flamengo",3,"fluminense",3,0.5,"2010-09-19","flamengo","fluminense",TRUE,2010,21
"2010-09-19","avai",0,"gremio",3,0,"2010-09-19","gremio","avai",FALSE,2010,21
"2010-09-19","ceara",1,"goias",1,0.5,"2010-09-19","ceara","goias",TRUE,2010,21
"2010-09-22","sao-paulo",2,"guarani",1,1,"2010-09-22","sao-paulo","guarani",FALSE,2010,21
"2010-09-22","gremio-prudente",0,"palmeiras",1,0,"2010-09-22","palmeiras","gremio-prudente",FALSE,2010,21
"2010-09-22","cruzeiro",2,"ceara",0,1,"2010-09-22","cruzeiro","ceara",FALSE,2010,22
"2010-09-22","goias",1,"atletico-go",3,0,"2010-09-22","atletico-go","goias",FALSE,2010,22
"2010-09-22","vasco",2,"botafogo",2,0.5,"2010-09-22","vasco","botafogo",TRUE,2010,22
"2010-09-22","santos",2,"corinthians",3,0,"2010-09-22","corinthians","santos",FALSE,2010,22
"2010-09-22","gremio",2,"flamengo",2,0.5,"2010-09-22","gremio","flamengo",TRUE,2010,22
"2010-09-22","atletico-pr",1,"internacional",0,1,"2010-09-22","atletico-pr","internacional",FALSE,2010,22
"2010-09-23","fluminense",5,"atletico-mg",1,1,"2010-09-23","fluminense","atletico-mg",FALSE,2010,22
"2010-09-23","vitoria",3,"avai",0,1,"2010-09-23","vitoria","avai",FALSE,2010,22
"2010-09-25","sao-paulo",0,"goias",3,0,"2010-09-25","goias","sao-paulo",FALSE,2010,22
"2010-09-25","santos",4,"cruzeiro",1,1,"2010-09-25","santos","cruzeiro",FALSE,2010,22
"2010-09-25","flamengo",1,"palmeiras",3,0,"2010-09-25","palmeiras","flamengo",FALSE,2010,22
"2010-09-25","atletico-go",3,"gremio-prudente",0,1,"2010-09-25","atletico-go","gremio-prudente",FALSE,2010,23
"2010-09-25","guarani",1,"vasco",0,1,"2010-09-25","guarani","vasco",FALSE,2010,23
"2010-09-26","botafogo",1,"atletico-pr",1,0.5,"2010-09-26","botafogo","atletico-pr",TRUE,2010,23
"2010-09-26","internacional",3,"corinthians",2,1,"2010-09-26","internacional","corinthians",FALSE,2010,23
"2010-09-26","vitoria",1,"fluminense",2,0,"2010-09-26","fluminense","vitoria",FALSE,2010,23
"2010-09-26","atletico-mg",1,"gremio",2,0,"2010-09-26","gremio","atletico-mg",FALSE,2010,23
"2010-09-26","avai",5,"ceara",0,1,"2010-09-26","avai","ceara",FALSE,2010,23
"2010-09-28","vasco",3,"santos",1,1,"2010-09-28","vasco","santos",FALSE,2010,23
"2010-09-28","goias",1,"flamengo",1,0.5,"2010-09-28","goias","flamengo",TRUE,2010,23
"2010-09-29","atletico-pr",1,"vitoria",0,1,"2010-09-29","atletico-pr","vitoria",FALSE,2010,23
"2010-09-29","gremio-prudente",4,"guarani",2,1,"2010-09-29","gremio-prudente","guarani",FALSE,2010,23
"2010-09-29","cruzeiro",3,"atletico-go",0,1,"2010-09-29","cruzeiro","atletico-go",FALSE,2010,24
"2010-09-29","palmeiras",2,"internacional",0,1,"2010-09-29","palmeiras","internacional",FALSE,2010,24
"2010-09-29","fluminense",1,"avai",0,1,"2010-09-29","fluminense","avai",FALSE,2010,24
"2010-09-29","gremio",4,"sao-paulo",2,1,"2010-09-29","gremio","sao-paulo",FALSE,2010,24
"2010-09-29","corinthians",1,"botafogo",1,0.5,"2010-09-29","corinthians","botafogo",TRUE,2010,24
"2010-09-29","ceara",0,"atletico-mg",0,0.5,"2010-09-29","ceara","atletico-mg",TRUE,2010,24
"2010-10-01","vasco",3,"goias",2,1,"2010-10-01","vasco","goias",FALSE,2010,24
"2010-10-02","corinthians",2,"ceara",2,0.5,"2010-10-02","corinthians","ceara",TRUE,2010,24
"2010-10-02","vitoria",0,"gremio",3,0,"2010-10-02","gremio","vitoria",FALSE,2010,24
"2010-10-02","gremio-prudente",1,"fluminense",1,0.5,"2010-10-02","gremio-prudente","fluminense",TRUE,2010,24
"2010-10-02","santos",1,"palmeiras",1,0.5,"2010-10-02","santos","palmeiras",TRUE,2010,24
"2010-10-02","botafogo",1,"flamengo",1,0.5,"2010-10-02","botafogo","flamengo",TRUE,2010,25
"2010-10-02","cruzeiro",0,"atletico-pr",0,0.5,"2010-10-02","cruzeiro","atletico-pr",TRUE,2010,25
"2010-10-02","internacional",3,"guarani",0,1,"2010-10-02","internacional","guarani",FALSE,2010,25
"2010-10-02","avai",0,"sao-paulo",0,0.5,"2010-10-02","avai","sao-paulo",TRUE,2010,25
"2010-10-02","atletico-go",2,"atletico-mg",3,0,"2010-10-02","atletico-mg","atletico-go",FALSE,2010,25
"2010-10-06","gremio",4,"gremio-prudente",0,1,"2010-10-06","gremio","gremio-prudente",FALSE,2010,25
"2010-10-06","guarani",1,"botafogo",1,0.5,"2010-10-06","guarani","botafogo",TRUE,2010,25
"2010-10-06","fluminense",0,"santos",3,0,"2010-10-06","santos","fluminense",FALSE,2010,25
"2010-10-06","sao-paulo",2,"vitoria",0,1,"2010-10-06","sao-paulo","vitoria",FALSE,2010,25
"2010-10-06","atletico-pr",0,"vasco",0,0.5,"2010-10-06","atletico-pr","vasco",TRUE,2010,25
"2010-10-06","ceara",1,"internacional",0,1,"2010-10-06","ceara","internacional",FALSE,2010,25
"2010-10-06","atletico-mg",2,"corinthians",1,1,"2010-10-06","atletico-mg","corinthians",FALSE,2010,26
"2010-10-07","palmeiras",4,"avai",1,1,"2010-10-07","palmeiras","avai",FALSE,2010,26
"2010-10-07","flamengo",2,"atletico-go",0,1,"2010-10-07","flamengo","atletico-go",FALSE,2010,26
"2010-10-07","goias",0,"cruzeiro",1,0,"2010-10-07","cruzeiro","goias",FALSE,2010,26
"2010-10-09","gremio-prudente",2,"sao-paulo",3,0,"2010-10-09","sao-paulo","gremio-prudente",FALSE,2010,26
"2010-10-09","santos",2,"atletico-pr",0,1,"2010-10-09","santos","atletico-pr",FALSE,2010,26
"2010-10-09","vasco",3,"gremio",3,0.5,"2010-10-09","vasco","gremio",TRUE,2010,26
"2010-10-10","botafogo",0,"palmeiras",0,0.5,"2010-10-10","botafogo","palmeiras",TRUE,2010,26
"2010-10-10","goias",1,"vitoria",0,1,"2010-10-10","goias","vitoria",FALSE,2010,26
"2010-10-10","cruzeiro",1,"fluminense",0,1,"2010-10-10","cruzeiro","fluminense",FALSE,2010,26
"2010-10-10","corinthians",3,"atletico-go",4,0,"2010-10-10","atletico-go","corinthians",FALSE,2010,26
"2010-10-10","avai",2,"flamengo",2,0.5,"2010-10-10","avai","flamengo",TRUE,2010,27
"2010-10-10","internacional",1,"atletico-mg",0,1,"2010-10-10","internacional","atletico-mg",FALSE,2010,27
"2010-10-10","ceara",2,"guarani",0,1,"2010-10-10","ceara","guarani",FALSE,2010,27
"2010-10-13","santos",1,"internacional",0,1,"2010-10-13","santos","internacional",FALSE,2010,27
"2010-10-13","vasco",2,"corinthians",0,1,"2010-10-13","vasco","corinthians",FALSE,2010,27
"2010-10-16","atletico-pr",2,"goias",1,1,"2010-10-16","atletico-pr","goias",FALSE,2010,27
"2010-10-16","flamengo",3,"internacional",0,1,"2010-10-16","flamengo","internacional",FALSE,2010,27
"2010-10-17","atletico-go",2,"vasco",0,1,"2010-10-17","atletico-go","vasco",FALSE,2010,27
"2010-10-17","atletico-mg",2,"avai",0,1,"2010-10-17","atletico-mg","avai",FALSE,2010,27
"2010-10-17","gremio",2,"cruzeiro",1,1,"2010-10-17","gremio","cruzeiro",FALSE,2010,27
"2010-10-17","guarani",0,"corinthians",0,0.5,"2010-10-17","guarani","corinthians",TRUE,2010,27
"2010-10-17","sao-paulo",4,"santos",3,1,"2010-10-17","sao-paulo","santos",FALSE,2010,28
"2010-10-17","vitoria",2,"gremio-prudente",0,1,"2010-10-17","vitoria","gremio-prudente",FALSE,2010,28
"2010-10-17","fluminense",0,"botafogo",0,0.5,"2010-10-17","fluminense","botafogo",TRUE,2010,28
"2010-10-17","palmeiras",1,"ceara",1,0.5,"2010-10-17","palmeiras","ceara",TRUE,2010,28
"2010-10-23","botafogo",1,"vitoria",0,1,"2010-10-23","botafogo","vitoria",FALSE,2010,28
"2010-10-23","guarani",0,"atletico-go",1,0,"2010-10-23","atletico-go","guarani",FALSE,2010,28
"2010-10-24","corinthians",1,"palmeiras",0,1,"2010-10-24","corinthians","palmeiras",FALSE,2010,28
"2010-10-24","goias",1,"avai",0,1,"2010-10-24","goias","avai",FALSE,2010,28
"2010-10-24","atletico-pr",2,"fluminense",2,0.5,"2010-10-24","atletico-pr","fluminense",TRUE,2010,28
"2010-10-24","ceara",2,"sao-paulo",0,1,"2010-10-24","ceara","sao-paulo",FALSE,2010,28
"2010-10-24","santos",2,"gremio-prudente",3,0,"2010-10-24","gremio-prudente","santos",FALSE,2010,28
"2010-10-24","vasco",1,"flamengo",1,0.5,"2010-10-24","vasco","flamengo",TRUE,2010,29
"2010-10-24","gremio",2,"internacional",2,0.5,"2010-10-24","gremio","internacional",TRUE,2010,29
"2010-10-24","cruzeiro",3,"atletico-mg",4,0,"2010-10-24","atletico-mg","cruzeiro",FALSE,2010,29
